m,order,mean,std,sem,count,minimum,maximum
13571,1.0,1.713784465306545,0.0027324780265121223,0.00019321537419899565,200,1.7047605044981482,1.7210622832240399
13571,2.0,0.5334881545435262,0.0007871929927861356,5.566295033016094e-05,200,0.5313280102969982,0.5353682586045624
13571,inf,0.26721806274783505,0.0003941236476277871,2.7868750386358558e-05,200,0.2661356178092768,0.2681556494694655
13736,1.0,1.6279947356594417,0.0024687594556237467,0.00017456765521899607,200,1.621568100557792,1.6342386141027923
13736,2.0,0.49925280903434865,0.0007572406227430399,5.354499793315277e-05,200,0.4975569308433003,0.5011802893268444
13736,inf,0.25003664869319914,0.00037924886986583756,2.6816944763946822e-05,200,0.24918993112883478,0.25100507997711347
13902,1.0,1.5409069642534643,0.002627467341851532,0.00018578999747694108,200,1.533296417089677,1.547297857977936
13902,2.0,0.465361305788943,0.0007615115561360274,5.3846998529570524e-05,200,0.46338009924346674,0.4671044060512898
13902,inf,0.23303330201227326,0.00038114634933704265,2.695111682407196e-05,200,0.2320417336374248,0.23390869277793389
14067,1.0,1.4529650367658669,0.0024287601477034322,0.00017173927703167377,200,1.4464655841846674,1.4583407944386224
14067,2.0,0.43195690892957544,0.0006498556130522442,4.5951731078138295e-05,200,0.4301818624877537,0.43338961810148074
14067,inf,0.21627907913367161,0.0003248133935290657,2.29677753184617e-05,200,0.21539089455996688,0.21699567341759454
