n,M,family,sample,entropy
10,107,random_subsets_natural_partition,8629,4.0683410314077095
10,107,random_subsets_natural_partition,8630,3.994042685784066
10,107,random_subsets_natural_partition,8631,4.135599793468993
10,107,random_subsets_natural_partition,8632,4.181911046667867
10,107,random_subsets_natural_partition,8633,4.110360967270693
10,107,random_subsets_natural_partition,8634,4.133972818489965
10,107,random_subsets_natural_partition,8635,4.038126949137872
10,107,random_subsets_natural_partition,8636,4.057448325848497
10,107,random_subsets_natural_partition,8637,4.066409514756876
10,107,random_subsets_natural_partition,8638,4.094281034576046
10,107,random_subsets_natural_partition,8639,4.048105622592984
10,107,random_subsets_natural_partition,8640,4.021074432840566
10,107,random_subsets_natural_partition,8641,3.891978737251113
10,107,random_subsets_natural_partition,8642,4.102120282944591
10,107,random_subsets_natural_partition,8643,4.052254865840226
10,107,random_subsets_natural_partition,8644,4.101906952688952
10,107,random_subsets_natural_partition,8645,4.06338857349359
10,107,random_subsets_natural_partition,8646,4.038791597035922
10,107,random_subsets_natural_partition,8647,4.141570754060736
10,107,random_subsets_natural_partition,8648,4.1001244733159155
10,107,random_subsets_natural_partition,8649,4.100785660668124
10,107,random_subsets_natural_partition,8650,4.010492885166376
10,107,random_subsets_natural_partition,8651,4.032085226156836
10,107,random_subsets_natural_partition,8652,4.030412993381495
10,107,random_subsets_natural_partition,8653,3.9573892712346876
10,107,random_subsets_natural_partition,8654,4.107294853113583
10,107,random_subsets_natural_partition,8655,3.9763378233968596
10,107,random_subsets_natural_partition,8656,4.076870866394926
10,107,random_subsets_natural_partition,8657,4.109780075920913
10,107,random_subsets_natural_partition,8658,4.086653032249747
10,107,random_subsets_natural_partition,8659,4.084620916361743
10,107,random_subsets_natural_partition,8660,4.088320390074349
10,107,random_subsets_natural_partition,8661,4.064929404575318
10,107,random_subsets_natural_partition,8662,4.166354470644405
10,107,random_subsets_natural_partition,8663,4.099532238954059
10,107,random_subsets_natural_partition,8664,4.059228025350187
10,107,random_subsets_natural_partition,8665,4.094820738259275
10,107,random_subsets_natural_partition,8666,4.052019372248402
10,107,random_subsets_natural_partition,8667,4.1730487245194965
10,107,random_subsets_natural_partition,8668,4.12995264510138
10,107,random_subsets_natural_partition,8669,4.098135517656665
10,107,random_subsets_natural_partition,8670,4.111282393298588
10,107,random_subsets_natural_partition,8671,4.100900104166671
10,107,random_subsets_natural_partition,8672,4.073622068813819
10,107,random_subsets_natural_partition,8673,4.117051195408403
10,107,random_subsets_natural_partition,8674,3.973184910313388
10,107,random_subsets_natural_partition,8675,4.127726091813776
10,107,random_subsets_natural_partition,8676,4.0230551264538965
10,107,random_subsets_natural_partition,8677,4.139414463000286
10,107,random_subsets_natural_partition,8678,4.041630141181534
10,107,random_subsets_natural_partition,8679,4.130550853347963
10,107,random_subsets_natural_partition,8680,4.036999886583879
10,107,random_subsets_natural_partition,8681,3.9982483951692256
10,107,random_subsets_natural_partition,8682,4.130063540990453
10,107,random_subsets_natural_partition,8683,4.100218879935626
10,107,random_subsets_natural_partition,8684,4.038370607626935
10,107,random_subsets_natural_partition,8685,4.071390463179072
10,107,random_subsets_natural_partition,8686,4.105544739603762
10,107,random_subsets_natural_partition,8687,4.151607475781714
10,107,random_subsets_natural_partition,8688,4.020697708588017
10,107,random_subsets_natural_partition,8689,4.032121008786759
10,107,random_subsets_natural_partition,8690,4.142154235569002
10,107,random_subsets_natural_partition,8691,4.007500356482715
10,107,random_subsets_natural_partition,8692,4.169822179978463
10,107,random_subsets_natural_partition,8693,4.058277647902285
10,107,random_subsets_natural_partition,8694,4.167400541104656
10,107,random_subsets_natural_partition,8695,4.140998160599064
10,107,random_subsets_natural_partition,8696,4.0356462698781534
10,107,random_subsets_natural_partition,8697,4.081566697792334
10,107,random_subsets_natural_partition,8698,4.132252401913007
10,107,random_subsets_natural_partition,8699,4.142370947285479
10,107,random_subsets_natural_partition,8700,4.081958364835363
10,107,random_subsets_natural_partition,8701,4.085886994890472
10,107,random_subsets_natural_partition,8702,4.089597139088015
10,107,random_subsets_natural_partition,8703,4.049581151944173
10,107,random_subsets_natural_partition,8704,4.115157935795127
10,107,random_subsets_natural_partition,8705,4.143492550391832
10,107,random_subsets_natural_partition,8706,4.081057418039356
10,107,random_subsets_natural_partition,8707,4.041066002467719
10,107,random_subsets_natural_partition,8708,4.026069047274273
10,107,random_subsets_natural_partition,8709,4.104024151521889
10,107,random_subsets_natural_partition,8710,4.148633590974019
10,107,random_subsets_natural_partition,8711,4.112195099836128
10,107,random_subsets_natural_partition,8712,4.17799173692181
10,107,random_subsets_natural_partition,8713,4.118280952313465
10,107,random_subsets_natural_partition,8714,4.122165600217399
10,107,random_subsets_natural_partition,8715,3.942603386861799
10,107,random_subsets_natural_partition,8716,4.037214014815463
10,107,random_subsets_natural_partition,8717,4.058790328258968
10,107,random_subsets_natural_partition,8718,4.075807965067137
10,107,random_subsets_natural_partition,8719,4.111127782064456
10,107,random_subsets_natural_partition,8720,3.8824693097771545
10,107,random_subsets_natural_partition,8721,4.212134916317873
10,107,random_subsets_natural_partition,8722,4.093288658167815
10,107,random_subsets_natural_partition,8723,4.055239267306464
10,107,random_subsets_natural_partition,8724,4.162905907458248
10,107,random_subsets_natural_partition,8725,3.992504737283306
10,107,random_subsets_natural_partition,8726,4.169763965382346
10,107,random_subsets_natural_partition,8727,4.085810005247789
10,107,random_subsets_natural_partition,8728,4.052908285977216
10,107,random_subsets_natural_partition,8729,4.161076130497054
10,107,random_subsets_natural_partition,8730,4.039294988162418
10,107,random_subsets_natural_partition,8731,4.047362921750684
10,107,random_subsets_natural_partition,8732,4.02684057541766
10,107,random_subsets_natural_partition,8733,4.151409142367001
10,107,random_subsets_natural_partition,8734,3.9386685375539914
10,107,random_subsets_natural_partition,8735,4.116734095802805
10,107,random_subsets_natural_partition,8736,4.076431249437564
10,107,random_subsets_natural_partition,8737,4.166676458463858
10,107,random_subsets_natural_partition,8738,4.094074787002167
10,107,random_subsets_natural_partition,8739,4.071899979680117
10,107,random_subsets_natural_partition,8740,4.0192900097504705
10,107,random_subsets_natural_partition,8741,4.094861035700914
10,107,random_subsets_natural_partition,8742,4.14379658402303
10,107,random_subsets_natural_partition,8743,4.062051784626087
10,107,random_subsets_natural_partition,8744,4.097141840242682
10,107,random_subsets_natural_partition,8745,4.058132127061411
10,107,random_subsets_natural_partition,8746,4.161263424927632
10,107,random_subsets_natural_partition,8747,4.0839417376079235
10,107,random_subsets_natural_partition,8748,4.008511339022422
10,107,random_subsets_natural_partition,8749,4.096575508942365
10,107,random_subsets_natural_partition,8750,4.0437980334604395
10,107,random_subsets_natural_partition,8751,4.072019682305766
10,107,random_subsets_natural_partition,8752,4.1184578933277365
10,107,random_subsets_natural_partition,8753,4.1329274782044205
10,107,random_subsets_natural_partition,8754,3.9847397290167272
10,107,random_subsets_natural_partition,8755,4.1077330560356655
10,107,random_subsets_natural_partition,8756,4.038689909368652
10,107,random_subsets_natural_partition,8757,4.004356942883565
10,107,random_subsets_natural_partition,8758,4.131026921356648
10,107,random_subsets_natural_partition,8759,4.116833862457547
10,107,random_subsets_natural_partition,8760,4.130900791373694
10,107,random_subsets_natural_partition,8761,3.985191414320969
10,107,random_subsets_natural_partition,8762,4.0471652102175195
10,107,random_subsets_natural_partition,8763,4.024990033673825
10,107,random_subsets_natural_partition,8764,4.082729243106239
10,107,random_subsets_natural_partition,8765,4.129750626391184
10,107,random_subsets_natural_partition,8766,4.013677066291667
10,107,random_subsets_natural_partition,8767,4.030339864985355
10,107,random_subsets_natural_partition,8768,4.042653218461697
10,107,random_subsets_natural_partition,8769,3.9735689980406517
10,107,random_subsets_natural_partition,8770,4.036664541687005
10,107,random_subsets_natural_partition,8771,4.023868605977708
10,107,random_subsets_natural_partition,8772,4.059384928315789
10,107,random_subsets_natural_partition,8773,3.9253546288232153
10,107,random_subsets_natural_partition,8774,4.13965488481417
10,107,random_subsets_natural_partition,8775,4.081950268449739
10,107,random_subsets_natural_partition,8776,4.0021829290509725
10,107,random_subsets_natural_partition,8777,4.044457174255169
10,107,random_subsets_natural_partition,8778,4.067779481538077
10,107,random_subsets_natural_partition,8779,4.070225645886863
10,107,random_subsets_natural_partition,8780,4.160452668316442
10,107,random_subsets_natural_partition,8781,4.061149906008236
10,107,random_subsets_natural_partition,8782,4.090691251681686
10,107,random_subsets_natural_partition,8783,4.217313408389407
10,107,random_subsets_natural_partition,8784,4.140766317237255
10,107,random_subsets_natural_partition,8785,4.0808878708172545
10,107,random_subsets_natural_partition,8786,4.117560559584798
10,107,random_subsets_natural_partition,8787,4.0511099625364375
10,107,random_subsets_natural_partition,8788,4.017283230239483
10,107,random_subsets_natural_partition,8789,4.139273211199742
10,107,random_subsets_natural_partition,8790,4.07590206475321
10,107,random_subsets_natural_partition,8791,4.132732033099478
10,107,random_subsets_natural_partition,8792,4.066203885133654
10,107,random_subsets_natural_partition,8793,4.148843991323858
10,107,random_subsets_natural_partition,8794,4.067272593032235
10,107,random_subsets_natural_partition,8795,3.9686510509933264
10,107,random_subsets_natural_partition,8796,4.128936606731788
10,107,random_subsets_natural_partition,8797,4.0820820991537605
10,107,random_subsets_natural_partition,8798,4.037963287053715
10,107,random_subsets_natural_partition,8799,4.157143153925956
10,107,random_subsets_natural_partition,8800,4.174506411108583
10,107,random_subsets_natural_partition,8801,4.052714529730618
10,107,random_subsets_natural_partition,8802,4.157392382127713
10,107,random_subsets_natural_partition,8803,4.044151953836209
10,107,random_subsets_natural_partition,8804,4.142640870470796
10,107,random_subsets_natural_partition,8805,4.067666113410201
10,107,random_subsets_natural_partition,8806,4.093635058078917
10,107,random_subsets_natural_partition,8807,4.090837591832246
10,107,random_subsets_natural_partition,8808,4.111535002576771
10,107,random_subsets_natural_partition,8809,4.029901828806667
10,107,random_subsets_natural_partition,8810,4.165797983594238
10,107,random_subsets_natural_partition,8811,4.1274169194477155
10,107,random_subsets_natural_partition,8812,4.0287289495669905
10,107,random_subsets_natural_partition,8813,4.042793786567042
10,107,random_subsets_natural_partition,8814,4.047810721398663
10,107,random_subsets_natural_partition,8815,4.11938979604107
10,107,random_subsets_natural_partition,8816,4.0667052914167705
10,107,random_subsets_natural_partition,8817,4.0052361355664
10,107,random_subsets_natural_partition,8818,4.173638387450927
10,107,random_subsets_natural_partition,8819,4.050937530196398
10,107,random_subsets_natural_partition,8820,3.987367583559666
10,107,random_subsets_natural_partition,8821,4.0333970023844214
10,107,random_subsets_natural_partition,8822,4.036657345629211
10,107,random_subsets_natural_partition,8823,4.058917009327526
10,107,random_subsets_natural_partition,8824,4.058061188269005
10,107,random_subsets_natural_partition,8825,4.1112733236647
10,107,random_subsets_natural_partition,8826,3.9969443625837124
10,107,random_subsets_natural_partition,8827,4.0783048778435536
10,107,random_subsets_natural_partition,8828,4.078759618728981
10,107,random_subsets_natural_partition,8829,3.9324146317192743
10,107,random_subsets_natural_partition,8830,4.094860040512221
10,107,random_subsets_natural_partition,8831,4.1135904528142895
10,107,random_subsets_natural_partition,8832,3.99736289100859
10,107,random_subsets_natural_partition,8833,4.0373422849185285
10,107,random_subsets_natural_partition,8834,4.103535416970662
10,107,random_subsets_natural_partition,8835,4.087018136757641
10,107,random_subsets_natural_partition,8836,4.038715775752727
10,107,random_subsets_natural_partition,8837,4.22993573443478
10,107,random_subsets_natural_partition,8838,3.934453584796927
10,107,random_subsets_natural_partition,8839,4.134533644153211
10,107,random_subsets_natural_partition,8840,4.042723816542212
10,107,random_subsets_natural_partition,8841,4.021293884294936
10,107,random_subsets_natural_partition,8842,3.967870598445534
10,107,random_subsets_natural_partition,8843,4.136660001824851
10,107,random_subsets_natural_partition,8844,4.105905257226716
10,107,random_subsets_natural_partition,8845,3.9951089442516565
10,107,random_subsets_natural_partition,8846,4.049725975821798
10,107,random_subsets_natural_partition,8847,4.108812248477617
10,107,random_subsets_natural_partition,8848,4.1349537789077075
10,107,random_subsets_natural_partition,8849,4.113470320036223
10,107,random_subsets_natural_partition,8850,4.111601984625149
10,107,random_subsets_natural_partition,8851,4.069812278147908
10,107,random_subsets_natural_partition,8852,4.084971981759932
10,107,random_subsets_natural_partition,8853,4.025302566000106
10,107,random_subsets_natural_partition,8854,3.961988653883419
10,107,random_subsets_natural_partition,8855,4.119265845101077
10,107,random_subsets_natural_partition,8856,4.146551276900234
10,107,random_subsets_natural_partition,8857,4.092918487951346
10,107,random_subsets_natural_partition,8858,4.150983565440595
10,107,random_subsets_natural_partition,8859,4.102231622699545
10,107,random_subsets_natural_partition,8860,4.088709551007183
10,107,random_subsets_natural_partition,8861,4.075046138151845
10,107,random_subsets_natural_partition,8862,4.155353413360385
10,107,random_subsets_natural_partition,8863,4.045409025086482
10,107,random_subsets_natural_partition,8864,3.884812395126245
10,107,random_subsets_natural_partition,8865,4.108320664583298
10,107,random_subsets_natural_partition,8866,4.030610177265225
10,107,random_subsets_natural_partition,8867,4.096452172788174
10,107,random_subsets_natural_partition,8868,4.017182752004546
10,107,random_subsets_natural_partition,8869,4.136139384484254
10,107,random_subsets_natural_partition,8870,4.094329577321059
10,107,random_subsets_natural_partition,8871,4.208771911658763
10,107,random_subsets_natural_partition,8872,4.0431684596460755
10,107,random_subsets_natural_partition,8873,4.059602152411403
10,107,random_subsets_natural_partition,8874,4.138930567665772
10,107,random_subsets_natural_partition,8875,4.094172014768331
10,107,random_subsets_natural_partition,8876,4.12288509256812
10,107,random_subsets_natural_partition,8877,4.058398157602284
10,107,random_subsets_natural_partition,8878,4.061698668977895
10,107,random_subsets_natural_partition,8879,3.9831793175631875
10,107,random_subsets_natural_partition,8880,4.14616028052516
10,107,random_subsets_natural_partition,8881,4.0745397478275835
10,107,random_subsets_natural_partition,8882,3.9717421299171023
10,107,random_subsets_natural_partition,8883,3.990343650138452
10,107,random_subsets_natural_partition,8884,3.9761070817727253
10,107,random_subsets_natural_partition,8885,4.021453574929147
10,107,random_subsets_natural_partition,8886,4.065052436298037
10,107,random_subsets_natural_partition,8887,4.150974917265107
10,107,random_subsets_natural_partition,8888,4.057330034144549
10,107,random_subsets_natural_partition,8889,4.015817311810202
10,107,random_subsets_natural_partition,8890,4.074496505189987
10,107,random_subsets_natural_partition,8891,4.12512062083257
10,107,random_subsets_natural_partition,8892,4.008539745453666
10,107,random_subsets_natural_partition,8893,3.993762576214435
10,107,random_subsets_natural_partition,8894,4.132931899489003
10,107,random_subsets_natural_partition,8895,4.011619761563803
10,107,random_subsets_natural_partition,8896,4.09333068041048
10,107,random_subsets_natural_partition,8897,4.050596343811087
10,107,random_subsets_natural_partition,8898,4.090848053454941
10,107,random_subsets_natural_partition,8899,4.183691227352699
10,107,random_subsets_natural_partition,8900,4.180833452931374
10,107,random_subsets_natural_partition,8901,4.044710886015462
10,107,random_subsets_natural_partition,8902,4.064680764504193
10,107,random_subsets_natural_partition,8903,4.155685300104249
10,107,random_subsets_natural_partition,8904,4.056532227995291
10,107,random_subsets_natural_partition,8905,4.144642823895311
10,107,random_subsets_natural_partition,8906,4.065315595322782
10,107,random_subsets_natural_partition,8907,4.135180166833055
10,107,random_subsets_natural_partition,8908,4.013845891428347
10,107,random_subsets_natural_partition,8909,4.183168894037768
10,107,random_subsets_natural_partition,8910,4.10957392493167
10,107,random_subsets_natural_partition,8911,4.093589711824992
10,107,random_subsets_natural_partition,8912,4.083913027819654
10,107,random_subsets_natural_partition,8913,4.081714369561924
10,107,random_subsets_natural_partition,8914,4.011041967112098
10,107,random_subsets_natural_partition,8915,4.093577889157741
10,107,random_subsets_natural_partition,8916,4.087180759303263
10,107,random_subsets_natural_partition,8917,4.139480346829587
10,107,random_subsets_natural_partition,8918,4.06591406091956
10,107,random_subsets_natural_partition,8919,4.058725337210055
10,107,random_subsets_natural_partition,8920,3.9684233532352486
10,107,random_subsets_natural_partition,8921,3.9568940218797035
10,107,random_subsets_natural_partition,8922,4.063327864732839
10,107,random_subsets_natural_partition,8923,3.9720172089856507
10,107,random_subsets_natural_partition,8924,4.020601102118316
10,107,random_subsets_natural_partition,8925,4.089722489366115
10,107,random_subsets_natural_partition,8926,4.056847684895423
10,107,random_subsets_natural_partition,8927,4.023141416495309
10,107,random_subsets_natural_partition,8928,4.015596487549299
10,107,random_subsets_natural_partition,8929,3.9468478029316123
10,107,random_subsets_natural_partition,8930,3.966848666166583
10,107,random_subsets_natural_partition,8931,4.089385181929394
10,107,random_subsets_natural_partition,8932,4.166422628571874
10,107,random_subsets_natural_partition,8933,4.162457504622998
10,107,random_subsets_natural_partition,8934,4.098018407505786
10,107,random_subsets_natural_partition,8935,4.141174467994221
10,107,random_subsets_natural_partition,8936,3.9912571859240256
10,107,random_subsets_natural_partition,8937,3.953777920474821
10,107,random_subsets_natural_partition,8938,3.999656114301115
10,107,random_subsets_natural_partition,8939,4.107598197762691
10,107,random_subsets_natural_partition,8940,4.0794490912114165
10,107,random_subsets_natural_partition,8941,4.075462858603006
10,107,random_subsets_natural_partition,8942,4.103552316299928
10,107,random_subsets_natural_partition,8943,4.076401267430167
10,107,random_subsets_natural_partition,8944,3.9855824234081743
10,107,random_subsets_natural_partition,8945,4.108955746263121
10,107,random_subsets_natural_partition,8946,4.018157051089235
10,107,random_subsets_natural_partition,8947,4.103471057747821
10,107,random_subsets_natural_partition,8948,4.072134889693603
10,107,random_subsets_natural_partition,8949,4.084346104228171
10,107,random_subsets_natural_partition,8950,4.073801514515322
10,107,random_subsets_natural_partition,8951,4.026914414503296
10,107,random_subsets_natural_partition,8952,4.138254112002606
10,107,random_subsets_natural_partition,8953,4.044963215856253
10,107,random_subsets_natural_partition,8954,4.001192154350229
10,107,random_subsets_natural_partition,8955,4.152565197029772
10,107,random_subsets_natural_partition,8956,4.080039573957636
10,107,random_subsets_natural_partition,8957,4.221242420350327
10,107,random_subsets_natural_partition,8958,4.011061637695602
10,107,random_subsets_natural_partition,8959,4.127319014402558
10,107,random_subsets_natural_partition,8960,4.069364845395208
10,107,random_subsets_natural_partition,8961,4.0319998161700115
10,107,random_subsets_natural_partition,8962,4.142446084631185
10,107,random_subsets_natural_partition,8963,4.0863424682782465
10,107,random_subsets_natural_partition,8964,4.016748176758547
10,107,random_subsets_natural_partition,8965,4.080332342557679
10,107,random_subsets_natural_partition,8966,4.152982614381586
10,107,random_subsets_natural_partition,8967,4.041930952776275
10,107,random_subsets_natural_partition,8968,4.100153270225815
10,107,random_subsets_natural_partition,8969,4.116264019554136
10,107,random_subsets_natural_partition,8970,3.968256683291632
10,107,random_subsets_natural_partition,8971,4.09247445476071
10,107,random_subsets_natural_partition,8972,4.02886778598149
10,107,random_subsets_natural_partition,8973,4.0107979655981625
10,107,random_subsets_natural_partition,8974,4.12956484746017
10,107,random_subsets_natural_partition,8975,4.119151735783314
10,107,random_subsets_natural_partition,8976,4.141175436434764
10,107,random_subsets_natural_partition,8977,4.0666625035518225
10,107,random_subsets_natural_partition,8978,3.9582640829973514
10,107,random_subsets_natural_partition,8979,4.024365170378543
10,107,random_subsets_natural_partition,8980,4.115315979855365
10,107,random_subsets_natural_partition,8981,4.179813230497532
10,107,random_subsets_natural_partition,8982,4.190287282119826
10,107,random_subsets_natural_partition,8983,4.1016517001484205
10,107,random_subsets_natural_partition,8984,4.0417683815383825
10,107,random_subsets_natural_partition,8985,4.054226256763589
10,107,random_subsets_natural_partition,8986,4.114463502934745
10,107,random_subsets_natural_partition,8987,4.141658246700854
10,107,random_subsets_natural_partition,8988,4.161833272016171
10,107,random_subsets_natural_partition,8989,4.109440816979327
10,107,random_subsets_natural_partition,8990,4.056957539449465
10,107,random_subsets_natural_partition,8991,4.045221211705661
10,107,random_subsets_natural_partition,8992,3.982221447829075
10,107,random_subsets_natural_partition,8993,3.952157292310535
10,107,random_subsets_natural_partition,8994,4.0535527318487885
10,107,random_subsets_natural_partition,8995,4.082491392646878
10,107,random_subsets_natural_partition,8996,4.156288939749219
10,107,random_subsets_natural_partition,8997,3.9713210846204436
10,107,random_subsets_natural_partition,8998,4.0877319873828535
10,107,random_subsets_natural_partition,8999,4.063097465128998
10,107,random_subsets_natural_partition,9000,3.9975166705655036
10,107,random_subsets_natural_partition,9001,4.049366961522568
10,107,random_subsets_natural_partition,9002,4.113189109219831
10,107,random_subsets_natural_partition,9003,4.16624811208295
10,107,random_subsets_natural_partition,9004,4.071784297804245
10,107,random_subsets_natural_partition,9005,4.109355526751451
10,107,random_subsets_natural_partition,9006,4.040813503558855
10,107,random_subsets_natural_partition,9007,4.150729691682762
10,107,random_subsets_natural_partition,9008,3.9901778350198986
10,107,random_subsets_natural_partition,9009,4.056345595173865
10,107,random_subsets_natural_partition,9010,4.107165700069454
10,107,random_subsets_natural_partition,9011,4.082464381747767
10,107,random_subsets_natural_partition,9012,4.084084666895302
10,107,random_subsets_natural_partition,9013,4.0704416708321105
10,107,random_subsets_natural_partition,9014,4.09933643199551
10,107,random_subsets_natural_partition,9015,4.100121834738085
10,107,random_subsets_natural_partition,9016,4.055580077960415
10,107,random_subsets_natural_partition,9017,4.116769974010978
10,107,random_subsets_natural_partition,9018,4.088083202662715
10,107,random_subsets_natural_partition,9019,4.079230188289006
10,107,random_subsets_natural_partition,9020,4.151868017296429
10,107,random_subsets_natural_partition,9021,4.160185190994135
10,107,random_subsets_natural_partition,9022,4.017512297997485
10,107,random_subsets_natural_partition,9023,4.109018312388197
10,107,random_subsets_natural_partition,9024,4.032307116634324
10,107,random_subsets_natural_partition,9025,4.068427331356156
10,107,random_subsets_natural_partition,9026,4.0975932682814395
10,107,random_subsets_natural_partition,9027,4.053611964748416
10,107,random_subsets_natural_partition,9028,4.124977246384936
10,107,random_subsets_natural_partition,9029,4.0634694043052555
10,107,random_subsets_natural_partition,9030,4.149133385652965
10,107,random_subsets_natural_partition,9031,4.092887010875596
10,107,random_subsets_natural_partition,9032,4.04810537102058
10,107,random_subsets_natural_partition,9033,3.9917674463936637
10,107,random_subsets_natural_partition,9034,4.021901629454991
10,107,random_subsets_natural_partition,9035,4.050280581203652
10,107,random_subsets_natural_partition,9036,4.032457630676703
10,107,random_subsets_natural_partition,9037,4.0782125627660895
10,107,random_subsets_natural_partition,9038,4.072352894960701
10,107,random_subsets_natural_partition,9039,4.11514646145466
10,107,random_subsets_natural_partition,9040,4.010331422844609
10,107,random_subsets_natural_partition,9041,4.106545372152193
10,107,random_subsets_natural_partition,9042,3.991105736609392
10,107,random_subsets_natural_partition,9043,4.033420187694498
10,107,random_subsets_natural_partition,9044,4.048741006518256
10,107,random_subsets_natural_partition,9045,4.0457393651366695
10,107,random_subsets_natural_partition,9046,4.135371279763378
10,107,random_subsets_natural_partition,9047,4.123824676478701
10,107,random_subsets_natural_partition,9048,4.029229067044147
10,107,random_subsets_natural_partition,9049,3.9742143185684142
10,107,random_subsets_natural_partition,9050,4.03316197960408
10,107,random_subsets_natural_partition,9051,4.048542945140614
10,107,random_subsets_natural_partition,9052,4.177471798347245
10,107,random_subsets_natural_partition,9053,4.08453196821687
10,107,random_subsets_natural_partition,9054,4.0868746778729745
10,107,random_subsets_natural_partition,9055,4.0709096230055195
10,107,random_subsets_natural_partition,9056,4.195226563681647
10,107,random_subsets_natural_partition,9057,3.9639582835345593
10,107,random_subsets_natural_partition,9058,4.095099366171515
10,107,random_subsets_natural_partition,9059,4.002255866826118
10,107,random_subsets_natural_partition,9060,4.159400238089245
10,107,random_subsets_natural_partition,9061,4.138547427832134
10,107,random_subsets_natural_partition,9062,4.108515606060555
10,107,random_subsets_natural_partition,9063,4.030777308842365
10,107,random_subsets_natural_partition,9064,4.053367658492326
10,107,random_subsets_natural_partition,9065,4.099098133886605
10,107,random_subsets_natural_partition,9066,3.9905027515747076
10,107,random_subsets_natural_partition,9067,4.036671328075722
10,107,random_subsets_natural_partition,9068,4.130326841513993
10,107,random_subsets_natural_partition,9069,4.1249538160293975
10,107,random_subsets_natural_partition,9070,4.107166604365749
10,107,random_subsets_natural_partition,9071,4.132665910427498
10,107,random_subsets_natural_partition,9072,4.14816197605993
10,107,random_subsets_natural_partition,9073,4.121114372712337
10,107,random_subsets_natural_partition,9074,4.1078214071323025
10,107,random_subsets_natural_partition,9075,4.089605157354674
10,107,random_subsets_natural_partition,9076,4.053713123885241
10,107,random_subsets_natural_partition,9077,4.062186341647976
10,107,random_subsets_natural_partition,9078,4.087193445931206
10,107,random_subsets_natural_partition,9079,4.04844510100216
10,107,random_subsets_natural_partition,9080,4.161467954998673
10,107,random_subsets_natural_partition,9081,4.107228441073895
10,107,random_subsets_natural_partition,9082,4.150280063818282
10,107,random_subsets_natural_partition,9083,4.058713097162637
10,107,random_subsets_natural_partition,9084,3.937637113851023
10,107,random_subsets_natural_partition,9085,4.074122643330223
10,107,random_subsets_natural_partition,9086,4.077999951924484
10,107,random_subsets_natural_partition,9087,4.039774773321408
10,107,random_subsets_natural_partition,9088,4.011636878346856
10,107,random_subsets_natural_partition,9089,4.068442979098583
10,107,random_subsets_natural_partition,9090,4.199446620294655
10,107,random_subsets_natural_partition,9091,4.141455945364478
10,107,random_subsets_natural_partition,9092,3.9889254006306447
10,107,random_subsets_natural_partition,9093,3.9567443723715563
10,107,random_subsets_natural_partition,9094,4.022095836598121
10,107,random_subsets_natural_partition,9095,4.093550034888689
10,107,random_subsets_natural_partition,9096,3.948058472764684
10,107,random_subsets_natural_partition,9097,4.218919965432289
10,107,random_subsets_natural_partition,9098,4.030343304124387
10,107,random_subsets_natural_partition,9099,4.056030353517993
10,107,random_subsets_natural_partition,9100,4.0810901922636775
10,107,random_subsets_natural_partition,9101,4.198938172132261
10,107,random_subsets_natural_partition,9102,3.992612991943104
10,107,random_subsets_natural_partition,9103,4.1004675519224385
10,107,random_subsets_natural_partition,9104,4.083956366956418
10,107,random_subsets_natural_partition,9105,4.10965397135894
10,107,random_subsets_natural_partition,9106,4.061796564699921
10,107,random_subsets_natural_partition,9107,4.116224412011492
10,107,random_subsets_natural_partition,9108,4.000835663849696
10,107,random_subsets_natural_partition,9109,4.048162793665443
10,107,random_subsets_natural_partition,9110,4.046454701302381
10,107,random_subsets_natural_partition,9111,4.052327663259908
10,107,random_subsets_natural_partition,9112,4.090212621218029
10,107,random_subsets_natural_partition,9113,4.0980577310699635
10,107,random_subsets_natural_partition,9114,4.0703107919132435
10,107,random_subsets_natural_partition,9115,4.040540492440364
10,107,random_subsets_natural_partition,9116,4.123214100286528
10,107,random_subsets_natural_partition,9117,4.047190900584204
10,107,random_subsets_natural_partition,9118,4.007206372061777
10,107,random_subsets_natural_partition,9119,4.090899383647188
10,107,random_subsets_natural_partition,9120,4.141407909045828
10,107,random_subsets_natural_partition,9121,4.0772730813229945
10,107,random_subsets_natural_partition,9122,4.144993358281216
10,107,random_subsets_natural_partition,9123,4.035958459732314
10,107,random_subsets_natural_partition,9124,4.0604084735829415
10,107,random_subsets_natural_partition,9125,4.035225595900908
10,107,random_subsets_natural_partition,9126,4.072799186499287
10,107,random_subsets_natural_partition,9127,4.056501219414762
10,107,random_subsets_natural_partition,9128,4.164790363199626
10,107,random_subsets_natural_partition,9129,4.071688156479256
10,107,random_subsets_natural_partition,9130,4.025154274099834
10,107,random_subsets_natural_partition,9131,4.007404907630341
10,107,random_subsets_natural_partition,9132,3.918480995076835
10,107,random_subsets_natural_partition,9133,4.074625453540244
10,107,random_subsets_natural_partition,9134,4.11159949515423
10,107,random_subsets_natural_partition,9135,4.050591334787134
10,107,random_subsets_natural_partition,9136,4.133392800841601
10,107,random_subsets_natural_partition,9137,4.0698096314546905
10,107,random_subsets_natural_partition,9138,4.116964298826018
10,107,random_subsets_natural_partition,9139,4.170314485058516
10,107,random_subsets_natural_partition,9140,4.101513263722374
10,107,random_subsets_natural_partition,9141,4.100004984179918
10,107,random_subsets_natural_partition,9142,4.084740110957701
10,107,random_subsets_natural_partition,9143,4.017667008926479
