m,sample,entropy_multiple_states,entropy_multiple_partitions
13041,63,1.9743332923538885,1.9843055295068521
13041,64,1.9829283267439581,1.982509097084654
13041,65,1.9863741060362208,1.97945529718436
13041,66,1.9818820649410727,1.9786721910437777
13041,67,1.9839706073043653,1.9800723512605405
13041,68,1.9813713471204648,1.980331788949588
13041,69,1.9807371887693503,1.9809170158838383
13041,70,1.980209259936884,1.9836332800147303
13041,71,1.9836160176667363,1.9842184542375563
13041,72,1.9780544617361873,1.9856581145153913
13041,73,1.9846348783750496,1.98627835860489
13041,74,1.9770221203437413,1.9793969357343588
13041,75,1.9777312637581441,1.9800295443492837
13041,76,1.975518598417482,1.979535671146952
13041,77,1.980508812298832,1.985949468309636
13041,78,1.9846509814299242,1.9809828984007753
13041,79,1.9893682474324608,1.9865907434254968
13041,80,1.9811046342056065,1.9836450605972251
13041,81,1.9865234303441364,1.9843386785098118
13041,82,1.9788284709438724,1.9840171627056045
13041,83,1.9827701154449182,1.9824153300953948
13041,84,1.9788759177094926,1.9844167123392726
13041,85,1.9769260429479236,1.9796676263042832
13041,86,1.9842334540181343,1.985324185951806
13041,87,1.9862588483327166,1.981483154871256
13041,88,1.982322316303288,1.9820017753169352
13041,89,1.9837747273308997,1.9787635872223246
13041,90,1.9816020178045344,1.9795866172125065
13041,91,1.977222273438475,1.9888475693630316
13041,92,1.9814787940623337,1.9845199789324768
13041,93,1.982705732873307,1.9845712922254464
13041,94,1.9809018890691132,1.9808056123230833
13041,95,1.980651417373789,1.9880976764715026
13041,96,1.980422132968828,1.9816841510296606
13041,97,1.9847474817104478,1.9842238035230093
13041,98,1.980194226491086,1.9797089734345954
13041,99,1.9798696776634823,1.979487314780991
13375,0,1.8133531875424653,1.8163760297268712
13375,1,1.8123322980638075,1.8163909258863014
13375,2,1.8162649219484683,1.8143694464457323
13375,3,1.8114249948779313,1.816317434373639
13375,4,1.809760619655428,1.813303699486245
13375,5,1.8122045253110415,1.8140542111328681
13375,6,1.8133081649519025,1.8080841941910797
13375,7,1.8195018854564795,1.810449605650519
13375,8,1.81510847495821,1.8117442121597518
13375,9,1.8120028990472936,1.8141019309831392
13375,10,1.8150890538528335,1.8101322460721232
13375,11,1.8164162789193319,1.816770151967871
13375,12,1.8169662938091566,1.8133526857164235
13375,13,1.8140308703189914,1.810876158585413
13375,14,1.8139847117185182,1.810978815158299
13375,15,1.809685570405276,1.8118586054935677
13375,16,1.8128117574089084,1.8152703894232745
13375,17,1.8151368614049477,1.818969197564149
13375,18,1.8116747985568142,1.8202670461021686
13375,19,1.8128492416382984,1.8155526520651282
13375,20,1.8079630431695475,1.8119520253023593
13375,21,1.812953506265621,1.8122521362632134
13375,22,1.8107099271126281,1.8120680006685368
13375,23,1.814327281897495,1.816019940864804
13375,24,1.8152981320960835,1.8093663109457034
13375,25,1.8125207851846978,1.8101211300585958
13375,26,1.8101848630631658,1.818661256573344
13375,27,1.815027386458074,1.8147922263263578
13375,28,1.811330142747778,1.817787871718095
13375,29,1.8116937078825295,1.814429349158332
13375,30,1.8155881898171933,1.8146776852938777
13375,31,1.8107769651316468,1.8155699983850846
13375,32,1.8163197490285368,1.8092955085974796
13375,33,1.8171993357631258,1.8160877406242315
13375,34,1.816193975680966,1.8148733861270614
13375,35,1.8145222685544296,1.8133567734020075
13375,36,1.8159244063526845,1.814614079285234
13375,37,1.8106469624526773,1.8183114899553503
13375,38,1.8141460930418505,1.8164024300923831
13375,39,1.8103372071115247,1.8119088226607416
13375,40,1.8135938022299891,1.8102445629882535
13375,41,1.8143219891332782,1.818566653164302
13375,42,1.8153706913466159,1.8147923591992061
13375,43,1.8110556714721682,1.8154811583968613
13375,44,1.8201021163650533,1.8111697405933298
13375,45,1.8139081398555732,1.8162099494914832
13375,46,1.8132406172085744,1.8099415048738747
13375,47,1.810303913746736,1.8153643354687308
13375,48,1.8123658853739542,1.816921653841189
13375,49,1.816772763769145,1.8102885578174213
13375,50,1.8170026803083195,1.8148088784197467
13375,51,1.8120884535046116,1.8181894688299625
13375,52,1.8167574567479612,1.8200240963836207
13375,53,1.8160672442292942,1.8158817628851212
13375,54,1.8171256767081372,1.8131911620151637
13375,55,1.8112594829460158,1.8097654797724534
13375,56,1.8138366977032194,1.8145886850888762
13375,57,1.815020543368119,1.8188970275536844
13375,58,1.813129291011092,1.8117163285357347
13375,59,1.8141848755724646,1.8191679685321513
13375,60,1.8129677983351067,1.8175339720281696
13375,61,1.8125514598646617,1.8146929084750285
13375,62,1.8117997840294915,1.810446990120881
13375,63,1.8136699303966133,1.8093051141194403
13375,64,1.8148452631292837,1.8179632991930665
13375,65,1.814303339486085,1.8171321417981747
13375,66,1.8122413428383222,1.8134803324101054
13375,67,1.8093158452594023,1.814724891429959
13375,68,1.8113517972603173,1.8107812512249597
13375,69,1.8186327456786633,1.8159694117931715
13375,70,1.8145620748010545,1.8142502376225442
13375,71,1.815150765906799,1.8119893202315158
13375,72,1.8111089260382505,1.8162294719709347
13375,73,1.8115111648126752,1.8149684544623812
13375,74,1.8128312304895482,1.8144056953036631
13375,75,1.8102437584745683,1.8103102034267662
13375,76,1.8161332018775835,1.8142403572057233
13375,77,1.8134230216875284,1.8145980896625085
13375,78,1.8114950132212146,1.8171930521051969
13375,79,1.8167050196810477,1.8148311635618193
13375,80,1.8155000202013885,1.819001791778599
13375,81,1.8158153280539064,1.8135721772711937
13375,82,1.8130793518089798,1.8153928058030238
13375,83,1.814030358926557,1.8063701723808003
13375,84,1.8111559849744814,1.8147529393452357
13375,85,1.8097743987320634,1.813472046400758
13375,86,1.8146863448057902,1.8165750017928524
13375,87,1.814467217667095,1.8171578885363944
13375,88,1.8160206616052819,1.8158129749196155
13375,89,1.8138759002333076,1.8122893870439707
13375,90,1.8132224214891075,1.8174155834396395
13375,91,1.8146469507888934,1.815368017284576
13375,92,1.8148306517737092,1.8143803741993247
13375,93,1.8160252394085052,1.8172244668186028
13375,94,1.812195960889872,1.8112861220378949
13375,95,1.8140517798427431,1.813187490438822
13375,96,1.8165090064750893,1.8139019721442722
13375,97,1.8172256058134597,1.817097196953761
13375,98,1.8098220389409527,1.8145980896625085
13375,99,1.8127945722024896,1.8134348851551594
13709,0,1.6488654688535396,1.6433229592467644
13709,1,1.6435735645600589,1.6421022648136794
13709,2,1.640221251821372,1.6416806287979013
13709,3,1.641830095231404,1.6381875346075754
13709,4,1.6394043742409816,1.6395875015215073
13709,5,1.6441380197011017,1.6441050276860474
13709,6,1.6423344944919127,1.6416641431158039
13709,7,1.639020345819878,1.6396086298759005
13709,8,1.6364373767241711,1.6406576506904167
13709,9,1.643719220976176,1.6408544345145843
13709,10,1.6390210563672643,1.6451152074559556
13709,11,1.6447814097924343,1.639870583762797
13709,12,1.6429843110849762,1.6449745212129367
13709,13,1.6429319139962866,1.646294390714329
13709,14,1.6448562770072412,1.6434146634759488
13709,15,1.6396506762284135,1.6377695069863465
13709,16,1.6474020208890492,1.6418877300944579
13709,17,1.6464903410785714,1.6423402359820072
13709,18,1.6376742105372752,1.6427592856010254
13709,19,1.6402691036929387,1.6442749639381136
13709,20,1.6410926755095316,1.640604213201596
13709,21,1.6415910132886906,1.646148727377522
13709,22,1.6429149672120524,1.6438281157859944
13709,23,1.6404573212455822,1.6404680817930284
13709,24,1.6406095635211098,1.6399697368693076
13709,25,1.6424074400781692,1.6445499892478384
13709,26,1.6476961054883887,1.6428417672250286
13709,27,1.6419196028019452,1.6419385898134204
13709,28,1.646997873501908,1.64526547751267
13709,29,1.6392771280496958,1.6428460085868835
13709,30,1.6405914315752694,1.6417502667628592
13709,31,1.6418522833370581,1.6435582600704166
13709,32,1.6399404644608893,1.6472258680746037
13709,33,1.6426036846266003,1.6399366604499108
13709,34,1.6417725434622528,1.6453345875340735
13709,35,1.6394598744156499,1.6444660844257095
13709,36,1.6461143682175952,1.6473707445050896
13709,37,1.6491702510590516,1.64451358067683
13709,38,1.6468276310599579,1.6385774401400157
13709,39,1.6418719530607684,1.6398667382706569
13709,40,1.6468325909989439,1.6460607903038813
13709,41,1.6413032992690633,1.642172692354969
13709,42,1.6392644768047024,1.6454067859074497
13709,43,1.6446674681840945,1.646215158987347
13709,44,1.642197828614075,1.6455080197106757
13709,45,1.6414254362844922,1.642214918846191
13709,46,1.63790711441601,1.6439304177155216
13709,47,1.6438135323665406,1.642178505592881
13709,48,1.642174159637655,1.6465343789440359
13709,49,1.6408590253053648,1.6448315927138288
13709,50,1.644048187762918,1.6403449197193536
13709,51,1.6477872504403814,1.6407664620437394
13709,52,1.64442982855412,1.643193744514091
13709,53,1.6442311062063915,1.6425250063302255
13709,54,1.643821455316296,1.6417902840056995
13709,55,1.641615497983786,1.638981790859607
13709,56,1.6417966973815143,1.6439659177897057
13709,57,1.6392192748242356,1.6443973009329396
13709,58,1.6457225210160742,1.6422174377138647
13709,59,1.6410612743259034,1.6397051501074853
13709,60,1.6414421627351325,1.6412308092249999
13709,61,1.6430155426090307,1.6431017783251722
13709,62,1.6416576632479152,1.6382087588741787
13709,63,1.6458720895715464,1.6430164582680096
13709,64,1.644056125598198,1.6411831040708194
13709,65,1.6456446343286892,1.6435447776986976
13709,66,1.6386426665972265,1.6448018942766733
13709,67,1.643648168382116,1.641435258854407
13709,68,1.6394702003819925,1.6440604441699598
13709,69,1.6439965158021606,1.6435606086694554
13709,70,1.6437191147696038,1.6422571605389473
13709,71,1.6454636457326686,1.6441638417724065
13709,72,1.6405833194834585,1.6391349842275482
13709,73,1.6441916900647995,1.6452204039004794
13709,74,1.6410094484309476,1.644344870096149
13709,75,1.6417344224042176,1.645697793661297
13709,76,1.646355026607015,1.6392077164861656
13709,77,1.6400859187253602,1.6391889014472911
13709,78,1.6454252505514728,1.6471494304682235
13709,79,1.64288504662983,1.6404898511226365
13709,80,1.6425022678011514,1.6417324409429854
13709,81,1.6424274123180336,1.6412651755681094
13709,82,1.6430059297270143,1.6423000191476707
13709,83,1.6420256920812102,1.6460550032822465
13709,84,1.6464802788517292,1.6419992650529787
13709,85,1.639550630047968,1.6439362031654936
13709,86,1.6416518944829321,1.6429341574765246
13709,87,1.6410367223929492,1.6440949308198476
13709,88,1.6438367302486756,1.6405768637596825
13709,89,1.6486735127729526,1.64707246166101
13709,90,1.6455383131104009,1.6427793554843364
13709,91,1.6416696484287148,1.6460550032822465
13709,92,1.6423863124088949,1.6427525481129444
13709,93,1.6450310007408184,1.6412198764693924
13709,94,1.6410081427276175,1.6425491705751079
13709,95,1.6440536463822015,1.6424631317374294
13709,96,1.6394911946171886,1.6448315927138288
13709,97,1.6433470119455649,1.6427576627226685
13709,98,1.6446013098165582,1.6404566341967814
13709,99,1.6414577548741762,1.6410501048944424
14044,0,1.4678626233213163,1.4674164847093825
14044,1,1.4638456338975205,1.4640110506755741
14044,2,1.4686662380233468,1.468170724726233
14044,3,1.4622391509947212,1.4649421652127423
14044,4,1.4694799016548763,1.4701021981120375
14044,5,1.4669846647418172,1.4631401110893676
14044,6,1.464690061660043,1.4655828903739982
14044,7,1.4647799746761834,1.4669877437542775
14044,8,1.4614649228157202,1.4654600320783415
14044,9,1.4644597486651274,1.4648185434057102
14044,10,1.4666121328938702,1.4662941000356486
14044,11,1.4643084387441039,1.465016907075956
14044,12,1.458109016738343,1.466629691846918
14044,13,1.465268691392459,1.464987203516312
14044,14,1.463820712017775,1.466574146276623
14044,15,1.4685102041725113,1.4662209720626191
14044,16,1.4648295010455286,1.4652253745181933
14044,17,1.4604141624195712,1.4625390454400886
14044,18,1.4668515405612115,1.4671782813274952
14044,19,1.4664602259723913,1.4712114726996974
14044,20,1.4664290676136298,1.4671900785722183
14044,21,1.464902602864684,1.4671379351388865
14044,22,1.4628626304877295,1.4637722575238634
14044,23,1.4620398687110274,1.4636792798995601
14044,24,1.4637523686292233,1.4668628618746862
14044,25,1.4701021816658097,1.4634640596717892
14044,26,1.4694087319582216,1.4665334136980994
14044,27,1.4670537211082555,1.4627305656226084
14044,28,1.4678639647410536,1.4669007402165424
14044,29,1.460415279698838,1.4625423019962784
14044,30,1.4646652975945467,1.466741674159037
14044,31,1.467576395438973,1.470446061715
14044,32,1.4656756120745296,1.4666164083508437
14044,33,1.4651794773446152,1.4670629931164119
14044,34,1.4633941599396292,1.466078018152437
14044,35,1.4619800960704086,1.466997522300464
14044,36,1.4634754770175709,1.4657293747296671
14044,37,1.4658657021620864,1.4653762369289118
14044,38,1.4653638759939007,1.4663703989520114
14044,39,1.4692086121552526,1.4643501966221268
14044,40,1.465118446085796,1.462736811462895
14044,41,1.4671928666362481,1.4681774488324375
14044,42,1.4619203478322083,1.4662348233118874
14044,43,1.464744409189307,1.4676783707829049
14044,44,1.4606221965998125,1.4658076532162445
14044,45,1.4653390814706146,1.4634640596717892
14044,46,1.4657740933960595,1.466693371849783
14044,47,1.4670782788252654,1.4686419812423939
14044,48,1.4696261567418598,1.4669461127312726
14044,49,1.466338439749335,1.4663264678801209
14044,50,1.4627635887351518,1.4678356199251161
14044,51,1.4655669189362133,1.4651179121977047
14044,52,1.4675089664102905,1.4640906033458077
14044,53,1.4640645268137062,1.4692211105557622
14044,54,1.4650872635116567,1.4681942632564613
14044,55,1.4660598705305714,1.463845804514092
14044,56,1.4685649330779542,1.4685900926882063
14044,57,1.463589704788155,1.4666673493655797
14044,58,1.4673938607209114,1.4657983124661906
14044,59,1.4665596826993874,1.4675563490415122
14044,60,1.4638179646951988,1.4640751425727
14044,61,1.464629681832086,1.4696472977194035
14044,62,1.4666918879695443,1.4659693633952549
14044,63,1.463775812284723,1.4641728173314925
14044,64,1.468967139397683,1.4710463633570938
14044,65,1.4673084184234757,1.4650019892503272
14044,66,1.4634409128496715,1.4692211105557622
14044,67,1.467186765091895,1.466000729147632
14044,68,1.4653768608379976,1.468148281098775
14044,69,1.4608488476358998,1.4671097608593398
14044,70,1.4657997708633173,1.4657072003935474
14044,71,1.4652475004665433,1.4658854709664402
14044,72,1.46743958292634,1.4663859522783138
14044,73,1.4675562111154181,1.4662065330067349
14044,74,1.466678137627586,1.466416390944003
14044,75,1.4656167322355513,1.4695758165156827
14044,76,1.4658257950335087,1.4697580621668964
14044,77,1.4678111289287346,1.4682795937705706
14044,78,1.4714978883907341,1.4650747952101484
14044,79,1.4636009214868702,1.4646121043154974
14044,80,1.4630740432269327,1.4697176289522145
14044,81,1.464390764441516,1.4693622018398746
14044,82,1.462220735980607,1.4671941594536138
14044,83,1.4607304543975022,1.4656906262657836
14044,84,1.464590510097685,1.4648488248847982
14044,85,1.4665133322307133,1.4634936407144876
14044,86,1.466746127739714,1.4673304224360684
14044,87,1.470669237846101,1.4658549605058269
14044,88,1.4652746150714584,1.4691130641776229
14044,89,1.4662925689347017,1.4669571638848489
14044,90,1.4630988846971311,1.4700010506315966
14044,91,1.4634401853027865,1.4623533233980477
14044,92,1.465918629738833,1.4669441307724664
14044,93,1.4648414612417096,1.4640702376849373
14044,94,1.4702306466707662,1.4671366550476197
14044,95,1.4633682693915926,1.462438823532541
14044,96,1.4672843146309402,1.4648364579430944
14044,97,1.4624373699064217,1.4681532996560074
14044,98,1.4669153850534682,1.4644095166399296
14044,99,1.468603580206756,1.4629762754115392
14378,0,1.2844416491430082,1.2833763061923056
14378,1,1.2869401550040427,1.2817692223902626
14378,2,1.2839680290915279,1.280909043041126
14378,3,1.2856195988790573,1.2829219650220114
14378,4,1.2844154861321304,1.2860218193330173
14378,5,1.2831227783507961,1.2828651455142792
14378,6,1.2860316741135718,1.2809513583982817
14378,7,1.2861180313834866,1.286221773280615
14378,8,1.2820124365106593,1.2825001212085272
14378,9,1.2842844196976508,1.2813432525315143
14378,10,1.289254755897269,1.2771167546357778
14378,11,1.2856063400083584,1.2849084308783447
14378,12,1.2842139382491753,1.2845194847963515
14378,13,1.2848083460743829,1.2828286182881037
14378,14,1.2862038405094853,1.2823646335719245
14378,15,1.289404255437678,1.2850108315814386
14378,16,1.2868189575985742,1.282640266560781
14378,17,1.2855868787902105,1.283054530066469
14378,18,1.2829065123314256,1.2834889343419202
14378,19,1.2830015573135685,1.2823904943246887
14378,20,1.281705081848773,1.2862556955113744
14378,21,1.2849500837799752,1.2819312868946675
14378,22,1.285445503403473,1.2826881439183722
14378,23,1.2848234229872475,1.2806949923390616
14378,24,1.2874980503174664,1.2806406807095319
14378,25,1.286717801663069,1.281344118234654
14378,26,1.2846314160357148,1.2817666157328265
14378,27,1.2875571700609414,1.2841850408910591
14378,28,1.2817558004831247,1.2833726978589266
14378,29,1.2835330184780869,1.284933449064628
14378,30,1.2855385253878382,1.283821833916698
14378,31,1.2821669726649856,1.2771167546357778
14378,32,1.283625417112742,1.2849194040717653
14378,33,1.2830124663151412,1.2808049418229865
14378,34,1.2884753738312626,1.2847954494310336
14378,35,1.2809835587002458,1.2809161814169367
14378,36,1.2814821401625847,1.2836527065472934
14378,37,1.2849014378187975,1.2836042303439423
14378,38,1.2861043519078181,1.282208569568186
14378,39,1.284949747027547,1.2838944656636369
14378,40,1.2822297513868566,1.2820423612263279
14378,41,1.2842393267396464,1.282773180963501
14378,42,1.286782102552331,1.284764963413611
14378,43,1.2868830662812498,1.283968809309829
14378,44,1.2849654200194798,1.2838128935182944
14378,45,1.2841148203361612,1.280255270484391
14378,46,1.2844835879966794,1.2832693240765034
14378,47,1.2867631282404992,1.2831027582335037
14378,48,1.2832565724136846,1.2824125671699185
14378,49,1.28239104334141,1.2826451864260644
14378,50,1.2864004070565,1.2843165059069295
14378,51,1.2837625141449094,1.2845210981248363
14378,52,1.2865689694396758,1.2844948753258645
14378,53,1.2835744828052753,1.2826796628770962
14378,54,1.2859201232440916,1.2851024507082172
14378,55,1.2853923220148962,1.2824116930890708
14378,56,1.2833107830751558,1.2810987098089417
14378,57,1.2840661220059395,1.282603596626101
14378,58,1.2883638709014111,1.2822731842602975
14378,59,1.285870687773002,1.2804823424774185
14378,60,1.284736443304628,1.2818237776285957
14378,61,1.2821697872093685,1.2789432262889624
14378,62,1.2859297590260275,1.2833045742748843
14378,63,1.2839904913999953,1.2827103156397555
14378,64,1.286661994533275,1.2823212704053013
14378,65,1.2871023972242808,1.284204355327756
14378,66,1.285087700902456,1.2822688438202492
14378,67,1.284147364428702,1.281494939003335
14378,68,1.2781524939338915,1.2835454585583652
14378,69,1.2830620083020374,1.2808625380733913
14378,70,1.2835544457256296,1.2767362929279487
14378,71,1.2871194834839692,1.282220803172816
14378,72,1.2867269191928128,1.2842998625339528
14378,73,1.2828068381798754,1.2831882116042816
14378,74,1.2842312813582395,1.2802128014133989
14378,75,1.2856928896970437,1.2815283227175869
14378,76,1.284097216190373,1.2805963053711948
14378,77,1.285619399247557,1.281898822286191
14378,78,1.2851446869949625,1.2837263305954014
14378,79,1.2806856862643226,1.2860581320360274
14378,80,1.2832137580323975,1.285353751695238
14378,81,1.2829206185159578,1.284145947334029
14378,82,1.2854673406544663,1.2798680422057631
14378,83,1.2834233376118236,1.2831011549165068
14378,84,1.2857869525097736,1.2837016072566851
14378,85,1.285280974356952,1.278830731468733
14378,86,1.2876040855022146,1.2823524063273435
14378,87,1.2863223365750367,1.2835935868392272
14378,88,1.2834921017782568,1.2865055645144543
14378,89,1.287347152401552,1.2800709154568641
14378,90,1.2852487834932562,1.2852765338922576
14378,91,1.2858910773344967,1.281784388394279
14378,92,1.2819813638955824,1.2818562021772435
14378,93,1.28405286645411,1.281212454012718
14378,94,1.2856178401588503,1.2839796136968658
14378,95,1.2838621932885457,1.2796897678114596
14378,96,1.2877576737174206,1.2823175415731765
14378,97,1.2834239912716197,1.2827795984675712
14378,98,1.2821863047840625,1.280836569816513
14378,99,1.2862216375369742,1.2824123001379653
14712,0,1.099237448626161,1.0982887138786488
14712,1,1.1032481002104233,1.0964985599161445
14712,2,1.1004741862866747,1.0947256331929758
14712,3,1.097284967983117,1.0930249543797277
14712,4,1.099230389773493,1.0975797330537957
14712,5,1.0964236763777941,1.0940589071110864
14712,6,1.0977458128565243,1.0992312099849038
14712,7,1.0979915982627677,1.0972857483544436
14712,8,1.0965313522962428,1.0956036752568887
14712,9,1.0961742842590099,1.0989383728685456
14712,10,1.0980092796087095,1.098580613530493
14712,11,1.1002753940631285,1.0937814179816192
14712,12,1.096458355099292,1.0988787403646323
14712,13,1.0956476007921065,1.0965618261809096
14712,14,1.094713358277252,1.0943792862805695
14712,15,1.0973669319028296,1.094553629938161
14712,16,1.0971204782583142,1.094000521597603
14712,17,1.0969896632929181,1.0980755729180494
14712,18,1.0983026521969566,1.0978996727545076
14712,19,1.0972449096523051,1.096714278664144
14712,20,1.0941739274862246,1.097231038099829
14712,21,1.09720803617549,1.095326837694989
14712,22,1.0961961407005585,1.0958471072974334
14712,23,1.0988088630527013,1.0964415442706534
14712,24,1.0971051388259105,1.0954095356959082
14712,25,1.0966038233818978,1.097180774225466
14712,26,1.0935370051972586,1.0931727931264137
14712,27,1.0954792186048619,1.0965747186623656
14712,28,1.10058537152965,1.0978193312770506
14712,29,1.1022286843371747,1.095563495386587
14712,30,1.0994493123579925,1.0962928871487772
14712,31,1.0992165053119431,1.0964970775252474
14712,32,1.0965088260389866,1.0938512781307412
14712,33,1.0987229341502032,1.097740357873746
14712,34,1.0988268639792935,1.0987227587217328
14712,35,1.101721109357894,1.0945604500657407
14712,36,1.097448406732898,1.0934675918080403
14712,37,1.0995314222969605,1.093514679640264
14712,38,1.0956407621536537,1.0950614378186216
14712,39,1.0992372375455555,1.0973189418203901
14712,40,1.1000465031726514,1.0974651420871722
14712,41,1.0992919063523376,1.0964896268467277
14712,42,1.1010970730524279,1.0955796801847422
14712,43,1.0970138691314852,1.0958234826985862
14712,44,1.0974222692840838,1.0968410549241956
14712,45,1.0951607952090971,1.098348946755441
14712,46,1.1003878201154569,1.0932169576413306
14712,47,1.0978119286923358,1.0956649866287917
14712,48,1.0978930195611527,1.0965755188109512
14712,49,1.0978907752987592,1.0960694762826875
14712,50,1.0977092614392143,1.0977348910465654
14712,51,1.0963592152402233,1.0957455082069985
14712,52,1.0949842685496427,1.0929932400663214
14712,53,1.0990968306156161,1.0937413465007135
14712,54,1.0955602368699926,1.0940802355726413
14712,55,1.0972027212188662,1.0949849087019656
14712,56,1.0971848217115932,1.094164496165544
14712,57,1.093382374498093,1.0980727924719365
14712,58,1.09533747846863,1.095835936546828
14712,59,1.1003510367890112,1.0962200376507965
14712,60,1.0967282614439027,1.0952542059212584
14712,61,1.095969328056583,1.09878178392419
14712,62,1.0962924914312848,1.0985073477194909
14712,63,1.099047907156679,1.0987851158381399
14712,64,1.100183700840079,1.0974826149123886
14712,65,1.098562348994217,1.0963440966711482
14712,66,1.1018190702466593,1.0959237628158685
14712,67,1.0966721912743878,1.0985461953699969
14712,68,1.0972867454193733,1.097729042700453
14712,69,1.0951785601414339,1.0976033158992455
14712,70,1.0979682349879454,1.094553629938161
14712,71,1.0978524735811863,1.09812844813858
14712,72,1.0966861275027076,1.0974096355923242
14712,73,1.0994985489941134,1.0966527336139058
14712,74,1.0962198914980825,1.0946309385954966
14712,75,1.1023673061542314,1.0971015001071007
14712,76,1.0979577636935451,1.0975020009909386
14712,77,1.0940181034353744,1.094837615625107
14712,78,1.09969098882293,1.0975210768115
14712,79,1.0987997649947765,1.0940589071110864
14712,80,1.097152011066534,1.0953145208653228
14712,81,1.095725957961607,1.0991510042307295
14712,82,1.098342929700665,1.0946325112536242
14712,83,1.1010526880946623,1.0953859685657068
14712,84,1.0994834566961869,1.093928700428066
14712,85,1.0984773774334633,1.0956090944431354
14712,86,1.0938106667310592,1.0966416220386905
14712,87,1.0982523807429356,1.0987340590495913
14712,88,1.0987248257268476,1.094949572235615
14712,89,1.0977518349582553,1.0956875292414185
14712,90,1.0960688415415345,1.0978996727545076
14712,91,1.1005995758395224,1.097951683253874
14712,92,1.0955864110791904,1.0956875292414185
14712,93,1.0986644657188034,1.0980555399832486
14712,94,1.0990115701224283,1.0944868124323945
14712,95,1.0962649533147275,1.0980727924719365
14712,96,1.0958794184050624,1.0921685988180359
14712,97,1.0951485931417113,1.098348946755441
14712,98,1.0989678844294577,1.1004940510885515
14712,99,1.101384705648036,1.0967206797145783
15047,0,0.9038066599430448,0.9048647834542167
15047,1,0.9033061703574575,0.9063498229333503
15047,2,0.90561958094897,0.9053387455257388
15047,3,0.9034652188025513,0.9052609061389225
15047,4,0.9043409995900109,0.9064180540433943
15047,5,0.9055977203187576,0.9038592437381217
15047,6,0.9031813749459534,0.9066951443324454
15047,7,0.907621771421276,0.9020404953441525
15047,8,0.9051488979818354,0.9070498372151787
15047,9,0.9078080586085318,0.9052095283130569
15047,10,0.9062192654461455,0.9019658521747279
15047,11,0.9044706656006039,0.9042631552546919
15047,12,0.9034803365270692,0.9057747560582039
15047,13,0.9052314933953908,0.9047521791345529
15047,14,0.9031147480387277,0.9052877774163564
15047,15,0.904196421574588,0.9058193459752957
15047,16,0.9036947507528225,0.9058724281789112
15047,17,0.906485627132977,0.9032339646290011
15047,18,0.9016780925237606,0.905718111971928
15047,19,0.9034252252705736,0.901690139473187
15047,20,0.902732246248559,0.90470848172005
15047,21,0.9024876470448152,0.9058689742067005
15047,22,0.9058156872902906,0.9055275942484011
15047,23,0.907793474433,0.9026079778443451
15047,24,0.9047660963426011,0.9054335419136715
15047,25,0.9049897733916532,0.9043783969107605
15047,26,0.9040364110527713,0.9070606841165518
15047,27,0.9016448556902419,0.9043744433971472
15047,28,0.9047601296596747,0.9028612476121101
15047,29,0.90708890202325,0.903373028860891
15047,30,0.9052118142554841,0.9055635058254582
15047,31,0.9070032675602631,0.9055275942484011
15047,32,0.9007414584909039,0.9055176408241344
15047,33,0.9059162584204757,0.9046197127281643
15047,34,0.9016991417580049,0.9065205979707405
15047,35,0.9043985925445234,0.9040068413459748
15047,36,0.9072755995614494,0.903175714735629
15047,37,0.9051308124883846,0.9057135151921433
15047,38,0.9040131883858022,0.9042503375498799
15047,39,0.9053696251063867,0.9023777488777358
15047,40,0.902845639437506,0.901577213867615
15047,41,0.904711764904964,0.9039084355821708
15047,42,0.9033160418803636,0.9045316325880375
15047,43,0.9051153813080499,0.9053726532179053
15047,44,0.9051701334364035,0.9046625869990054
15047,45,0.9019707103811013,0.9059533360006635
15047,46,0.9064238127182405,0.9029119745675888
15047,47,0.9043705610244477,0.9083996959961467
15047,48,0.9045910141516337,0.9066963057058158
15047,49,0.9046092216112537,0.9059330661652089
15047,50,0.9058601166523397,0.9027382328862028
15047,51,0.9051705536160706,0.903835312018884
15047,52,0.9053782396633737,0.9053356655203271
15047,53,0.904231004462317,0.9066840260840718
15047,54,0.9022447480113682,0.9057951601027407
15047,55,0.9061975518765887,0.9065039052224313
15047,56,0.9040891054988285,0.9053709558017724
15047,57,0.9041290120041434,0.9071153096494965
15047,58,0.90547417771806,0.9037871673040744
15047,59,0.9036170731928896,0.9044790974762705
15047,60,0.9035576345356885,0.9046915164909929
15047,61,0.9026246326029659,0.9030306077801193
15047,62,0.9049653066584119,0.9065004911118173
15047,63,0.9082734505406242,0.9058496114234059
15047,64,0.9059260105449867,0.9042030332342953
15047,65,0.9022735700873733,0.902812246078429
15047,66,0.9041659314102918,0.9037721556450992
15047,67,0.9052934396879531,0.9036959490146843
15047,68,0.90380439011355,0.9031071919118829
15047,69,0.9054713635031919,0.9036331495498918
15047,70,0.9048021103877772,0.904514010536342
15047,71,0.9036014019090812,0.9044996305595044
15047,72,0.9037717599598842,0.9035197822053271
15047,73,0.9059057579074181,0.9062293514700286
15047,74,0.9062800615050214,0.9032620756952403
15047,75,0.9074031053601767,0.9033122878816802
15047,76,0.9001768972473607,0.9046625869990054
15047,77,0.9015468367651241,0.9031399216881341
15047,78,0.9030371312032989,0.9040483231200078
15047,79,0.9064816076329901,0.9054298561788191
